rooms,halls,size,direction,height,decoration,unit_price,price
1,1,66.23,西,低,,34727,230
3,1,172.51,东北,高,,75358,1300
2,1,52.64,南,高,中,69909,368
3,1,88.13,东南,低,中,82038,723
2,1,112.19,东南,低,精,49915,560
2,1,65.81,西南,低,精,60021,395
3,1,115.53,东北,低,精,53666,620
1,1,58.96,东南,低,精,72592,428
3,1,62.85,南北,高,精,71917,452
3,1,71.06,南北,高,简,60231,428
1,1,59.17,南,低,精,94643,560
2,1,101.57,西,高,中,56907,578
1,1,57.34,南,高,精,66271,380
1,1,50.59,南,高,简,62265,315
2,1,52.67,南北,高,精,77843,410
2,1,62.07,南北,高,简,46721,290
2,1,58.05,南北,高,简,59948,348
2,1,97.77,西,中,精,59323,580
2,1,52.39,东,低,,82077,430
2,1,70.08,东南,高,精,38527,270
2,1,57,南北,高,精,52632,300
3,2,137.77,西北,中,精,55890,770
3,2,130.99,东南,中,精,97717,1280
2,1,53.85,南,中,精,68709,370
2,1,54.21,南北,中,中,81166,440
2,1,70.26,东南,高,精,75434,530
2,1,57.8,南北,高,精,69031,399
1,1,46.24,南,高,中,55147,255
2,1,73.28,西南,高,中,41621,305
2,1,50.66,南北,低,精,78958,400
2,2,89.48,南,高,精,122932,1100
1,1,64.59,西南,中,精,85153,550
2,2,110.54,,中,精,45685,505
2,1,58.59,东西,高,精,61785,362
4,2,180.93,东北,高,简,58033,1050
2,1,64.65,南北,中,简,74246,480
3,1,66.11,南北,低,中,49917,330
2,1,57.66,南北,低,精,62435,360
2,2,98.42,南北,高,精,57407,565
3,1,73.17,南北,高,简,84051,615
2,1,71.81,西北,低,简,75198,540
2,1,64.45,南北,中,精,74476,480
2,2,74.81,南,低,中,86887,650
2,1,99.31,南,高,中,65452,650
2,1,81.54,东,低,中,53961,440
2,1,55.78,南北,中,简,59161,330
2,1,49.35,南北,低,简,84904,419
1,1,46.03,东西,中,简,69520,320
2,1,104.1,西南,高,中,49952,520
1,1,79.01,南,低,精,82268,650
3,2,163.1,南北,中,精,53955,880
3,2,160.69,东南,低,简,84013,1350
2,1,54.58,南北,高,简,73470,401
2,1,68.08,东南,高,简,60223,410
3,1,69.28,南北,中,精,59902,415
1,0,39.83,西,中,精,71554,285
3,1,57.07,南北,高,中,52567,300
3,2,127.04,西南,低,精,51165,650
2,2,147.48,东西,低,精,74586,1100
3,2,120.94,东北,中,精,50852,615
3,1,113,西南,中,精,77876,880
2,2,101.66,南北,中,精,42298,430
2,1,41.77,南北,低,简,47402,198
2,1,95.48,西南,中,中,58651,560
1,1,50.49,东西,低,中,60408,305
3,2,159.7,南,低,精,65748,1050
2,1,115.47,南,低,中,67550,780
3,2,158.59,南北,低,中,50823,806
3,1,110.55,南北,高,中,97693,1080
2,2,216.27,,低,豪,77681,1680
2,1,104.26,东,中,精,47957,500
3,2,121.77,东南,低,精,110865,1350
3,1,91.51,南北,低,,56824,520
1,1,84.99,南,中,,64713,550
2,2,108.98,西南,低,精,69921,762
1,1,44.72,东,低,,60152,269
1,1,61.46,西,高,精,65083,400
2,2,79.62,东北,高,,87666,698
3,2,146.95,东西,低,,78258,1150
1,1,50.02,东北,中,,75970,380
1,1,55.04,南北,高,,47238,260
2,1,67.54,东北,低,,91797,620
2,1,60.85,南,高,,51767,315
2,2,100.91,南,低,,79279,800
1,1,61.25,南,高,精,66939,410
2,1,69.15,东西,中,,51482,356
3,2,159.12,南北,高,,53922,858
1,1,59.51,西南,高,精,61838,368
3,1,115.5,东北,高,,55411,640
2,1,73.84,东南,中,,92091,680
1,1,52.38,西,高,精,66438,348
1,1,40.92,南北,低,,75758,310
2,1,97.89,,中,,56696,555
3,2,146.94,南北,高,,78944,1160
1,1,38.83,南,高,,87561,340
3,1,78.21,西,高,,71602,560
2,2,114.3,东西,低,,92738,1060
2,2,115.7,东,中,,63526,735
2,1,89.02,西南,高,,59537,530
1,1,61.32,北,中,,83170,510
1,1,48.69,北,中,精,92421,450
1,1,78.8,南,低,,81980,646
1,1,63.23,南,低,,71169,450
2,1,66.42,东南,低,,52695,350
1,1,58.61,东,低,,73366,430
2,1,66.13,西北,低,中,68804,455
3,2,135.9,南北,高,精,88300,1200
1,1,41.98,东,中,,123869,520
1,1,61.64,西,中,,61324,378
3,2,149.2,西南,低,豪,62198,928
2,1,83.95,东南,低,,61942,520
2,1,81.37,南北,高,中,52845,430
2,1,69.13,南北,高,,54969,380
2,1,54.55,南北,低,精,69661,380
1,2,61.36,西,中,,97784,600
2,1,87.05,西北,中,精,82711,720
3,2,153.22,,中,,58739,900
2,1,63.51,南北,高,,72115,458
1,1,47.8,南北,低,,64854,310
2,1,55.28,东北,高,,75977,420
3,2,122.55,南北,高,,73439,900
1,1,68.01,东北,中,,60285,410
3,2,145.45,东南,中,,55002,800
1,1,71.68,南,低,,79520,570
1,1,111.7,东,中,,71441,798
2,1,102.47,东,中,精,64409,660
1,1,64.76,南,中,,50957,330
4,多,151.53,南北,高,精,145186,2200
1,1,66,西,高,,84848,560
1,1,50.67,北,高,,80916,410
3,1,75.43,东西,低,,88824,670
3,2,202.3,东南,中,,66733,1350
3,多,221.5,南北,中,,121896,2700
1,1,146.41,东,中,,38795,568
2,1,53.92,南北,低,简,57122,308
2,1,50.33,南,低,精,61593,310
1,1,54.13,东南,中,中,66507,360
1,1,49.32,南北,高,中,67924,335
2,2,109.6,西北,高,精,63777,699
2,1,60.94,南北,高,中,60715,370
3,1,69.56,东西,高,简,69005,480
2,1,67.21,南北,中,中,90016,605
2,1,96.12,南,中,精,52538,505
3,1,85.84,南北,高,精,55918,480
2,1,60.79,东,低,精,63991,389
2,1,59.39,南北,低,精,59774,355
1,1,86.89,东,低,精,89769,780
2,1,64.67,南北,低,中,67265,435
2,2,91.35,南,中,,77942,712
2,2,115.45,东南,高,精,64963,750
1,1,63.39,西南,高,精,60735,385
2,1,60.32,东北,低,精,58853,355
3,2,155.22,南北,高,精,54761,850
1,1,45.68,南,中,中,61296,280
2,1,85.11,东西,中,精,52285,445
3,2,163.96,东,中,中,54891,900
2,1,107.91,南,中,,120471,1300
2,1,53.45,东西,低,精,78578,420
2,1,60.43,南北,中,中,79431,480
2,1,57.45,南北,中,精,66144,380
2,1,59.03,南北,低,中,60986,360
2,2,80.34,东南,低,,58501,470
1,1,51.18,东,高,,44939,230
2,1,52.69,南,中,,60733,320
3,1,79.88,南北,高,简,72609,580
2,1,59.63,南北,低,,60372,360
2,1,59.96,东西,高,,69880,419
1,1,55.41,南,低,,75799,420
3,1,77.44,南北,低,,74897,580
2,1,58.44,南北,中,,49624,290
3,1,70.82,东北,低,,72014,510
2,1,86.19,南北,低,,51050,440
1,1,50.41,西南,高,,83317,420
3,1,79.02,南北,高,,77196,610
1,1,46.98,南,高,,87271,410
2,1,58.03,东西,高,,52559,305
2,1,56.26,南,高,,84429,475
2,1,73.68,东,高,,67182,495
2,1,120.5,西南,高,,70539,850
1,1,69.28,南,低,,50520,350
1,1,75.46,南,中,,86801,655
3,1,139.4,南北,低,,61693,860
1,1,51.29,西,中,,74089,380
2,1,84.72,南北,高,,45444,385
1,1,62.36,南,低,,67351,420
2,2,91.2,南,中,,57018,520
2,1,65.23,南北,高,,81251,530
2,1,87.46,南,中,,49737,435
3,2,136.76,东北,高,,51038,698
3,1,87.85,西南,低,简,81958,720
3,1,113.47,东北,低,中,63453,720
2,1,65.17,南,低,简,63680,415
2,2,116.53,西南,中,精,72943,850
3,2,119,东北,低,中,73950,880
3,1,73.27,东北,中,豪,63873,468
3,1,109.74,南北,中,,72900,800
2,2,88.92,南北,低,精,50045,445
1,1,43.14,北,高,中,63746,275
1,1,45.15,北,高,中,73090,330
2,1,83.78,东西,高,简,54309,455
1,1,67.37,东北,中,精,55663,375
3,2,166.84,南北,低,精,58739,980
2,1,71.57,南北,高,精,59382,425
2,1,72.97,东南,高,精,42483,310
3,2,150.32,,高,精,77169,1160
3,1,65.94,南北,中,精,83409,550
3,2,108.12,南北,高,精,69367,750
2,1,63.3,南北,高,精,63033,399
1,1,37.53,东西,高,中,66613,250
2,1,98.4,东南,低,精,75203,740
1,1,85.32,西,中,精,52157,445
2,1,101.56,南北,中,中,49232,500
1,1,55.59,东北,低,简,47670,265
3,2,165.39,南北,中,简,69533,1150
2,1,62.35,南北,高,简,65758,410
2,1,70.67,东西,低,中,53064,375
2,1,89.39,南北,低,精,58172,520
2,2,140.46,东,低,精,64075,900
1,1,50.48,东,低,精,69334,350
2,1,62.76,东西,低,精,48598,305
2,1,63.59,东,低,中,59758,380
2,1,65.88,西,中,简,69824,460
3,1,104.34,,低,精,71880,750
1,1,33.3,南,低,简,93093,310
2,1,68.14,西,中,精,38891,265
2,1,46.42,东西,中,精,64627,300
1,1,40.96,西,中,精,73242,300
1,1,46.15,东西,中,精,75840,350
3,1,69.28,南北,中,中,69284,480
3,2,147.94,,中,中,64215,950
3,1,92.5,西南,低,精,39459,365
1,1,46.81,南,高,简,59816,280
1,1,48.3,南北,高,,83851,405
2,1,51.69,南北,低,,85123,440
3,1,70.99,南北,高,精,64798,460
3,1,87.07,南北,高,中,90042,784
1,1,45.29,南,低,精,92736,420
2,1,97.86,南,高,,48539,475
3,2,203.2,东南,高,,51673,1050
1,1,53.4,南,中,,65543,350
2,1,71.88,南北,高,精,41458,298
2,1,94.24,西南,中,中,79584,750
2,1,164.87,西南,低,简,50949,840
1,1,72.54,东北,中,,90984,660
3,1,146.27,南北,高,精,61530,900
2,1,68.05,南北,低,,74945,510
2,1,80.27,东南,低,,57057,458
3,2,223.52,南北,低,,107373,2400
3,1,72.98,南北,低,,58920,430
1,1,58.89,南,中,精,64527,380
2,1,74.85,南北,低,中,73480,550
3,2,156.8,东北,中,,66964,1050
1,1,43.9,东南,低,,99089,435
1,1,67.72,南北,低,,72357,490
2,1,58.59,东南,高,精,59737,350
3,1,67.71,南北,高,,69857,473
1,1,53.47,南北,高,,69198,370
3,1,69.44,南北,低,,73445,510
1,1,45.47,北,高,,101166,460
2,1,58.47,南北,低,,66701,390
3,1,101.28,,中,,72077,730
4,2,163.6,南北,高,,31785,520
2,2,125.1,东北,中,中,59952,750
3,2,135.55,南北,高,,67872,920
1,1,88,东,中,,90682,798
3,1,75.32,南北,低,,55098,415
2,1,62.15,西南,高,精,70796,440
2,1,64.28,东南,高,,62228,400
2,1,64.79,南北,低,,70999,460
2,2,95.88,东南,高,,79996,767
2,1,72.95,南,低,中,67855,495
2,1,94.41,西南,高,,65671,620
3,2,140.08,南北,中,,49971,700
2,1,96.99,南北,高,,60315,585
1,1,44.13,西,中,,90641,400
2,1,70,东,中,,72857,510
1,2,104.86,南,低,,66756,700
3,1,147.67,南北,高,,67719,1000
3,1,92.07,东北,高,,57565,530
3,2,129.4,南北,高,,50232,650
2,1,63.05,东,中,,68200,430
3,1,180.06,西南,中,,63868,1150
3,1,145.78,西南,中,,58307,850
3,2,146.44,东南,中,,55996,820
2,2,79.5,南北,低,,45912,365
3,2,140.99,西北,中,,56742,800
3,1,105,东北,高,,76190,800
3,2,140.09,南北,低,,67814,950
2,1,61.65,南,中,简,81103,500
2,1,60.72,南北,低,简,67523,410
2,2,121.59,东北,高,精,65795,800
2,1,58.97,南,中,,66135,390
1,1,69.66,北,中,,123457,860
1,1,32,南,低,,14063,45
2,1,123.45,南,低,精,19441,240
1,1,36.39,东,低,中,60456,220
2,1,98.07,北,低,精,26512,260
1,1,37.12,东,高,,72737,270
2,1,42.95,南,中,精,76834,330
1,1,36.99,南,低,,74344,275
3,1,70.5,东南,低,中,62411,440
2,1,57.8,南,中,简,60554,350
1,1,118.48,西北,低,,39669,470
3,2,85.11,南北,中,精,70497,600
2,1,52.39,南北,低,精,74442,390
1,1,44.1,南,低,精,90476,399
3,1,113.66,南北,高,简,44431,505
3,2,155.22,南北,中,中,52506,815
3,1,91.78,南北,中,,70822,650
2,1,55.28,南北,中,精,61505,340
2,1,64.84,南,低,简,70635,458
3,1,67.16,南北,高,中,67004,450
2,1,59,南北,低,精,49153,290
3,2,108.4,南北,高,,84963,921
1,1,35.42,东,中,中,84698,300
2,1,56.67,南北,低,,91759,520
1,1,50.28,南北,中,,69610,350
3,1,131.18,西北,中,精,40784,535
1,1,50.15,南北,低,中,59821,300
2,1,77.51,南北,中,中,78700,610
1,1,35.99,南,高,简,84746,305
3,2,126.73,南北,低,精,86799,1100
1,1,68.56,西南,高,精,103559,710
1,1,49.11,东南,低,简,59458,292
2,2,179.43,东西,高,精,80811,1450
2,2,96.26,西南,中,精,65448,630
1,1,76.08,西南,中,精,97266,740
1,1,68.64,南,高,简,68473,470
3,2,91.37,东西,高,精,67856,620
2,1,129.44,西,中,精,65667,850
2,1,57.09,南北,低,精,66562,380
1,0,46.51,南,中,精,73103,340
1,1,48,西,低,精,68750,330
1,0,45.87,东,高,精,71942,330
5,3,159.53,南北,低,中,106563,1700
2,1,60.03,南北,高,精,74963,450
1,2,63.25,南,低,精,56917,360
2,1,60.68,东西,中,,64272,390
2,2,108.8,西南,中,精,96507,1050
2,1,88.67,东南,中,中,53006,470
2,1,70.3,南,中,精,91038,640
2,1,63.2,南北,低,精,63291,400
4,2,103.57,南北,高,中,46345,480
3,2,138.37,南北,中,精,70825,980
2,1,89.01,西南,低,精,60106,535
2,1,85.19,东西,低,中,45780,390
2,2,134.01,,低,精,78352,1050
4,2,260.22,东北,高,精,80701,2100
4,2,176.6,南北,中,精,96263,1700
1,1,58.75,东西,高,精,60426,355
2,1,90.65,东西,中,精,66078,599
2,1,64.19,南,高,精,72441,465
3,2,148.91,南北,低,简,60439,900
2,1,55.34,南北,高,中,63245,350
1,1,68.84,南,中,精,79895,550
4,2,123.72,南北,高,精,47688,590
1,1,65,南北,中,简,67692,440
1,1,35.69,南,中,中,84057,300
3,2,123.05,南北,低,精,91020,1120
3,1,116.38,,高,中,56711,660
3,2,152.39,东,高,精,52366,798
2,1,94.24,西,中,中,76401,720
2,1,68.19,南,高,精,54993,375
2,1,95.04,西,中,精,55766,530
3,1,140.42,西北,高,中,82467,1158
1,1,76.08,西南,中,精,99895,760
2,1,40.93,南北,中,中,68409,280
3,2,143.66,东南,高,精,76570,1100
1,1,65.73,南,低,中,83676,550
1,1,44.24,南,高,简,72333,320
1,1,54.32,东,低,中,68115,370
3,2,159.53,南北,低,精,59550,950
2,1,101.09,南北,低,中,58858,595
2,1,67.2,北,中,中,71429,480
2,1,104.33,西,低,精,55593,580
2,1,80.99,东西,低,精,61119,495
2,1,53.21,东西,低,精,69536,370
2,1,62.13,南北,低,精,69854,434
2,1,57,南北,高,中,71930,410
4,2,194.04,南北,低,精,77304,1500
2,1,53.2,南北,低,精,84586,450
3,2,134.47,南北,低,精,89239,1200
3,2,140.47,东南,低,中,53392,750
1,1,58.07,北,中,精,65438,380
4,2,192.9,南北,低,豪,69984,1350
1,1,66.94,东,中,精,70212,470
2,1,54.12,南,高,中,72062,390
3,1,73.41,南北,中,中,64705,475
2,1,81.36,南,中,精,64528,525
3,2,94.3,南北,低,精,67869,640
2,2,96.39,南,高,精,68472,660
1,1,68.29,南,高,精,56817,388
2,1,89.46,南,中,精,54773,490
3,1,129.14,南,高,简,65820,850
3,2,144.91,南北,低,精,81085,1175
3,1,81.29,南,中,精,84881,690
2,1,65.28,东北,中,精,76440,499
3,1,81.03,南北,高,精,75281,610
1,1,41,东,中,简,62195,255
2,1,70.53,南,中,豪,93577,660
2,1,89.65,南,低,精,57446,515
2,1,52.16,东,中,精,89916,469
4,2,176.85,西南,低,精,90359,1598
2,1,102.03,南北,低,精,58316,595
2,2,108.22,南北,高,中,50822,550
1,1,55.3,西,中,精,64738,358
2,1,102.59,东,中,精,72132,740
2,1,58.1,南北,高,精,74871,435
2,1,84.71,南,低,精,47810,405
1,1,36.24,东,低,精,88300,320
2,1,60.86,南,高,简,59152,360
2,1,63,南北,低,精,79206,499
2,1,73.77,西南,高,中,75912,560
3,1,64.5,东西,低,精,89922,580
1,1,65.8,西南,高,精,60486,398
2,1,88.7,南北,中,精,79932,709
1,1,69.52,东北,中,精,69045,480
2,1,72.52,南北,高,简,53089,385
2,1,88.78,西南,高,精,73215,650
3,2,154.98,南北,低,精,70332,1090
2,1,88.63,西南,高,精,70969,629
2,2,98.86,西南,中,精,53105,525
2,1,59.73,南北,高,中,69982,418
2,1,59.99,南北,高,中,73179,439
3,1,75.18,东南,高,精,57861,435
2,1,56.1,南北,低,简,51693,290
2,1,62.07,南北,中,简,44788,278
2,2,107.27,东南,高,精,51272,550
3,2,164.74,西北,低,中,69807,1150
2,1,83.18,南北,中,精,41957,349
3,1,86.17,西北,低,中,54427,469
2,1,87.87,东西,中,简,60316,530
3,1,74.01,南北,高,精,71612,530
1,1,49.29,西,中,精,71008,350
3,1,81.17,南北,高,精,71455,580
2,1,67.1,南北,高,精,49925,335
3,1,90.39,,高,中,47572,430
3,2,149.97,东南,低,精,60545,908
1,1,61.28,东西,高,精,66906,410
2,1,62.67,东,低,精,60954,382
2,1,68.08,西南,高,中,61692,420
3,1,89.43,南北,低,简,102874,920
2,2,123.5,南北,中,精,80972,1000
3,1,114.67,南北,高,中,70637,810
2,1,64.53,南北,中,中,55788,360
1,1,66.54,南,中,精,73640,490
2,2,80.15,南,高,精,81098,650
2,1,59.99,西南,高,精,65844,395
2,2,112.03,东,低,精,74087,830
3,1,123.33,南北,低,精,71029,876
3,1,102.16,东南,高,精,71457,730
3,2,148.13,南,低,中,51981,770
2,2,137.95,东,低,中,45669,630
1,1,57.64,东,高,精,62804,362
1,1,65.45,西南,高,中,88617,580
2,1,59.96,南北,高,精,56704,340
2,2,117.92,东南,中,精,92944,1096
2,1,138.9,东,中,中,82793,1150
2,1,60.44,南北,中,精,61218,370
1,1,37.05,南,中,中,59379,220
2,2,106.95,东西,低,精,67321,720
4,1,100.99,南北,高,中,46539,470
1,0,40.4,南,中,精,77970,315
2,1,90.49,东,高,精,60780,550
2,1,56.41,南北,高,简,64705,365
2,1,104.4,西南,高,精,60824,635
2,1,57.43,南北,高,精,73133,420
3,2,214.43,南北,低,中,62025,1330
2,1,54.45,南,低,精,64279,350
2,1,74.05,南,高,精,70223,520
4,2,124.34,南北,高,精,77208,960
1,0,43.45,西,低,中,75029,326
2,1,61.2,南北,高,中,79902,489
3,2,43.34,南,低,精,78219,339
4,2,293.91,西北,高,简,45422,1335
3,1,192.89,南北,高,精,57027,1100
1,1,67.8,东西,高,简,47198,320
1,1,63.88,南,中,精,65748,420
2,1,115.7,东,高,中,57908,670
1,1,83.11,西,高,精,102274,850
3,1,94.67,东北,高,中,45421,430
3,2,237.74,南北,高,精,142929,3398
3,2,237.74,南北,高,精,142929,3398
2,2,109.77,东南,高,中,72880,800
2,1,106.53,南,中,精,64770,690
3,2,127.83,,高,精,85035,1087
3,1,79.69,东南,中,精,74790,596
2,2,99.98,东南,中,精,64913,649
3,1,68.21,东西,高,精,74036,505
3,1,80.25,南北,低,中,64798,520
2,1,83.83,西北,中,精,63223,530
2,1,78.82,,低,精,51764,408
1,1,40.22,南北,高,精,69617,280
2,1,113.95,西南,高,精,86003,980
1,1,67.22,东南,高,简,53555,360
3,2,141.79,南北,低,精,44432,630
3,1,72.59,南北,中,精,71635,520
2,1,61.12,,高,精,69535,425
3,1,91.37,南北,高,精,44763,409
2,1,73.7,南北,中,精,89552,660
2,1,68.69,南北,低,,75702,520
1,1,58.75,东北,低,精,68085,400
2,1,94.14,东西,中,中,63735,600
3,1,89.29,南北,高,中,79964,714
1,1,43.18,南,中,简,72950,315
3,1,88.89,东南,低,中,82686,735
1,1,72.13,北,低,中,76251,550
3,2,118.59,南北,低,精,80108,950
2,1,109.22,南,低,精,82402,900
4,2,181.43,西北,高,精,60629,1100
2,1,146.5,西北,中,精,55290,810
2,1,95.77,东南,低,精,65783,630
2,1,85.67,南北,高,精,79374,680
1,1,48.98,东西,低,简,59208,290
1,1,41.17,南,高,精,74812,308
2,2,111,,低,精,55405,615
1,0,61.92,东,高,精,90439,560
2,1,117.5,西北,高,精,63830,750
1,1,69.08,西南,低,中,67892,469
3,1,77.01,南北,中,精,82846,638
2,1,52.48,南,高,精,55259,290
1,1,71.1,南,中,精,92827,660
2,1,88.75,,高,精,49915,443
3,1,107.29,西北,低,精,55923,600
4,3,384.5,东南,高,中,50195,1930
3,1,73.31,东南,高,精,76388,560
3,2,147.57,南北,高,精,79962,1180
3,2,98.08,南北,高,中,51998,510
2,2,111.14,南,中,豪,86827,965
1,1,45.81,南北,低,中,65488,300
3,1,83.68,南,低,简,55569,465
2,2,90,东南,高,精,51111,460
2,1,64.28,北,高,精,118233,760
2,2,130.17,南,中,中,72981,950
2,1,50.3,南,中,精,81511,410
3,2,151.67,南北,高,精,55911,848
3,1,70.89,南北,高,精,84638,600
2,1,57.93,南北,高,中,49888,289
2,1,68.81,西南,中,精,79930,550
3,1,188.35,西南,低,中,69976,1318
2,2,123.07,南北,高,精,81255,1000
2,1,59.2,东南,高,精,72635,430
2,1,69.14,东西,低,精,67978,470
2,1,72.45,南北,高,精,49689,360
4,2,192.1,南北,低,精,78084,1500
2,1,70.12,东北,中,简,79863,560
2,2,102.15,南北,高,中,68527,700
3,2,122.55,南北,低,精,70828,868
2,1,97.31,南,高,精,67824,660
1,0,46.2,南,高,精,69264,320
4,2,236.03,,高,精,104224,2460
3,1,118.76,南北,低,精,92624,1100
1,1,58.47,北,高,简,82093,480
2,2,109.91,,低,精,77336,850
2,2,145.99,西,低,精,54798,800
2,2,109.75,东南,低,精,50114,550
3,1,97.27,南北,低,中,46263,450
3,1,96.95,南北,高,豪,56730,550
2,1,66.46,南北,低,精,65453,435
2,1,91.12,南,低,精,77919,710
2,1,55.73,南,高,中,68186,380
2,1,79.77,西,中,精,60173,480
2,2,106.59,东南,中,精,56290,600
2,1,99.1,南北,低,精,75681,750
2,1,62.8,西南,高,精,60510,380
2,1,51.63,南北,中,简,89095,460
3,2,165.83,东南,低,中,60303,1000
4,2,185.99,南北,低,精,53659,998
3,1,97.27,东西,低,精,51403,500
2,1,61.07,南北,中,精,55674,340
1,1,59.53,东,低,精,67193,400
2,2,124.19,南北,低,精,40261,500
3,1,69.62,南北,中,中,50991,355
2,1,46.94,南北,高,简,80954,380
3,1,68.22,南北,高,中,72559,495
3,1,70.63,东西,高,中,71075,502
2,1,134.86,东南,高,精,77859,1050
1,2,83.56,南北,高,精,64146,536
2,1,64.08,东西,高,中,71005,455
1,1,71.86,西北,高,精,69580,500
4,2,150.51,南北,低,简,79729,1200
2,2,152.39,东,中,中,72183,1100
1,1,50.78,北,低,精,60063,305
2,2,89.88,南北,低,中,53405,480
2,1,67.41,西南,高,精,96425,650
2,1,117.33,南,高,中,58638,688
2,1,64.71,,高,中,123628,800
1,1,67.21,西北,中,精,52076,350
2,2,98.43,南北,高,中,79244,780
1,1,46.8,东,低,精,87607,410
1,1,87.27,东南,低,精,69898,610
1,1,46.56,南北,低,中,103093,480
1,1,64.2,南,中,中,58411,375
2,1,65.13,南北,低,精,78305,510
1,1,65.96,东南,低,简,56095,370
1,1,43.2,南北,中,中,69444,300
3,1,82.5,东北,高,中,92121,760
2,1,86.15,西南,中,中,63842,550
2,1,67.47,南北,高,精,97228,656
1,1,66.31,南,低,精,120495,799
2,1,74.5,南北,高,精,87248,650
3,1,86.81,南北,中,中,63357,550
3,1,69.05,,高,精,70963,490
2,1,64.85,南北,低,简,77101,500
2,1,92.84,东南,高,精,77553,720
3,2,125.09,东北,低,精,59957,750
4,2,98.47,南北,低,精,111709,1100
2,2,129.47,南北,低,中,79941,1035
2,2,101.27,西南,高,中,69122,700
1,1,86.51,东北,中,中,80916,700
2,1,61.82,东南,低,精,63895,395
1,1,39.57,南,高,精,80869,320
2,2,106.97,东西,低,精,43938,470
3,2,170.12,南北,高,中,70538,1200
1,1,66.08,南,中,中,99879,660
2,1,52.39,南北,低,简,89521,469
3,2,122.86,东南,高,精,81393,1000
2,1,65.4,南,中,精,61162,400
2,1,89.84,,高,精,51759,465
3,2,130.33,东北,中,精,75961,990
2,1,97.89,东西,高,中,87854,860
2,1,61.11,东西,中,简,111275,680
1,1,67.7,东,高,豪,81241,550
3,1,140.07,西南,中,简,82102,1150
2,2,99.46,东北,中,精,70380,700
2,2,93.58,南北,低,,58773,550
2,1,71.6,西南,高,精,74022,530
3,2,103.99,南北,高,精,69911,727
2,1,51.73,南北,低,中,77325,400
2,1,86.28,南北,高,精,121697,1050
1,1,71.91,西南,低,豪,120150,864
2,1,64.93,西南,低,精,60835,395
2,2,108.57,南,中,中,46790,508
2,1,88.09,南北,高,精,63571,560
3,2,126.51,西南,高,中,63236,800
3,2,123.7,南北,中,中,79628,985
2,1,84.43,南北,高,中,54483,460
4,2,213.97,,中,精,70103,1500
2,1,81.27,西南,中,精,71367,580
3,1,104.84,南北,低,精,67722,710
